HourlyWindDirection,HourlyWindSpeed,PrevHourlyWindDirection,PrevHourlyWindSpeed
140,6,150,8
150,8,140,9
140,9,140,10
140,10,140,13
140,13,140,10
140,10,150,8
150,8,270,9
270,9,120,6
120,6,150,6
150,6,150,7
150,7,150,7
150,7,150,6
150,6,150,7
150,7,150,6
150,6,140,9
140,9,170,8
170,8,150,9
150,9,150,8
150,8,140,8
140,8,160,9
160,9,170,9
170,9,150,9
150,9,140,14
140,14,140,11
140,11,150,14
150,14,130,5
130,5,120,7
120,7,90,8
90,8,100,11
100,11,110,10
110,10,130,10
130,10,130,10
130,10,160,13
160,13,170,11
170,11,160,10
160,10,160,11
160,11,130,8
130,8,130,13
130,13,140,13
140,13,120,15
120,15,120,16
120,16,120,16
120,16,120,15
120,15,110,14
110,14,110,14
110,14,110,9
110,9,120,9
120,9,110,9
110,9,110,13
110,13,100,7
100,7,110,10
110,10,110,8
110,8,40,5
40,5,110,6
110,6,110,7
110,7,110,9
110,9,120,10
120,10,100,11
100,11,60,8
60,8,70,7
70,7,90,9
90,9,100,9
100,9,#N/A,#N/A
#N/A,#N/A,110,9
110,9,110,13
110,13,100,11
100,11,100,14
100,14,100,11
100,11,100,10
100,10,100,9
100,9,100,10
100,10,110,10
110,10,110,11
110,11,110,13
110,13,110,10
110,10,110,9
110,9,120,9
120,9,120,10
120,10,110,10
110,10,110,10
110,10,100,9
100,9,110,13
110,13,120,14
120,14,120,14
120,14,120,15
120,15,120,14
120,14,120,14
120,14,120,13
120,13,120,14
120,14,130,13
130,13,130,13
130,13,130,10
130,10,140,10
140,10,150,10
150,10,140,13
140,13,140,10
140,10,130,11
130,11,150,10
150,10,130,14
130,14,130,14
130,14,150,11
150,11,140,14
140,14,130,15
130,15,130,17
130,17,130,18
130,18,130,18
130,18,120,23
120,23,130,20
130,20,120,21
120,21,120,25
120,25,130,23
130,23,120,23
120,23,120,25
120,25,130,23
130,23,120,25
120,25,120,23
120,23,120,25
120,25,120,20
120,20,130,20
130,20,130,23
130,23,130,21
130,21,130,25
130,25,130,22
130,22,130,24
130,24,130,21
130,21,130,20
130,20,130,21
130,21,130,20
130,20,130,18
130,18,130,16
130,16,130,17
130,17,130,16
130,16,130,15
130,15,130,15
130,15,130,14
130,14,130,13
130,13,140,13
140,13,140,11
140,11,140,13
140,13,140,11
140,11,140,10
140,10,130,15
130,15,130,15
130,15,140,11
140,11,140,11
140,11,140,9
140,9,150,9
150,9,140,13
140,13,140,11
140,11,150,10
150,10,150,8
150,8,150,8
150,8,160,10
160,10,160,9
160,9,160,9
160,9,160,9
160,9,160,6
160,6,170,11
170,11,180,13
180,13,190,15
190,15,180,18
180,18,200,18
200,18,200,20
200,20,200,22
200,22,200,21
200,21,200,20
200,20,200,25
200,25,200,24
200,24,200,22
200,22,190,23
190,23,190,15
190,15,200,23
200,23,200,17
200,17,200,25
200,25,200,26
200,26,200,23
200,23,210,18
210,18,240,14
240,14,220,14
220,14,210,18
210,18,230,11
230,11,220,11
220,11,230,15
230,15,220,15
220,15,220,10
220,10,200,9
200,9,190,11
190,11,190,9
190,9,190,9
190,9,200,13
200,13,200,10
200,10,180,8
180,8,190,6
190,6,200,9
200,9,200,7
200,7,200,8
200,8,190,8
190,8,180,8
180,8,200,7
200,7,0,0
0,0,0,0
0,0,150,5
150,5,170,7
170,7,160,8
160,8,160,8
160,8,180,7
180,7,190,8
190,8,#N/A,#N/A
#N/A,#N/A,180,8
180,8,180,8
180,8,190,9
190,9,190,10
190,10,190,10
190,10,200,13
200,13,190,13
190,13,190,11
190,11,200,13
200,13,210,13
210,13,200,13
200,13,210,14
210,14,200,11
200,11,210,11
210,11,210,10
210,10,170,8
170,8,180,8
180,8,180,9
180,9,190,10
190,10,180,8
180,8,190,10
190,10,200,9
200,9,200,10
200,10,200,11
200,11,220,15
220,15,220,10
220,10,240,16
240,16,240,21
240,21,250,17
250,17,240,15
240,15,240,13
240,13,240,10
240,10,240,11
240,11,250,16
250,16,240,16
240,16,260,18
260,18,240,15
240,15,240,14
240,14,260,17
260,17,250,0
250,0,270,17
270,17,260,16
260,16,250,17
250,17,270,17
270,17,260,14
260,14,240,17
240,17,250,15
250,15,250,17
250,17,240,18
240,18,260,13
260,13,260,13
260,13,280,13
280,13,280,13
280,13,270,16
270,16,290,15
290,15,290,14
290,14,290,11
290,11,290,11
290,11,300,11
300,11,300,11
300,11,300,14
300,14,320,9
320,9,330,8
330,8,320,9
320,9,320,8
320,8,310,8
310,8,310,7
310,7,310,9
310,9,310,8
310,8,310,9
310,9,310,9
310,9,310,8
310,8,#N/A,#N/A
#N/A,#N/A,310,9
310,9,310,8
310,8,290,10
290,10,300,10
300,10,300,10
300,10,300,9
300,9,290,10
290,10,300,13
300,13,290,10
290,10,300,13
300,13,300,10
300,10,290,11
290,11,310,10
310,10,300,10
300,10,300,13
300,13,310,11
310,11,310,13
310,13,320,14
320,14,310,11
310,11,330,14
330,14,330,14
330,14,340,16
340,16,320,16
320,16,330,15
330,15,340,15
340,15,360,20
360,20,340,20
340,20,330,18
330,18,340,16
340,16,10,18
10,18,350,16
350,16,340,16
340,16,360,17
360,17,340,21
340,21,340,22
340,22,350,21
350,21,340,16
340,16,350,15
350,15,330,20
330,20,330,17
330,17,330,21
330,21,350,14
350,14,330,21
330,21,330,16
330,16,330,17
330,17,330,16
330,16,340,17
340,17,350,18
350,18,340,16
340,16,350,17
350,17,330,17
330,17,330,16
330,16,340,15
340,15,330,16
330,16,340,13
340,13,340,13
340,13,340,9
340,9,340,8
340,8,350,8
350,8,340,6
340,6,330,6
330,6,330,6
330,6,310,6
310,6,310,8
310,8,320,7
320,7,320,6
320,6,320,7
320,7,330,6
330,6,340,7
340,7,350,7
350,7,360,7
360,7,360,7
360,7,350,7
350,7,350,6
350,6,360,6
360,6,360,6
360,6,350,7
350,7,360,7
360,7,10,8
10,8,360,6
360,6,350,5
350,5,350,5
350,5,360,6
360,6,350,6
350,6,350,8
350,8,350,7
350,7,340,7
340,7,340,7
340,7,340,7
340,7,340,6
340,6,340,5
340,5,360,5
360,5,360,6
360,6,10,7
10,7,360,6
360,6,10,6
10,6,360,8
360,8,360,10
360,10,20,14
20,14,VRB,14
VRB,14,20,15
20,15,20,13
20,13,20,15
20,15,30,10
30,10,360,9
360,9,VRB,11
VRB,11,VRB,11
VRB,11,360,9
360,9,340,15
340,15,10,14
10,14,350,16
350,16,330,15
330,15,VRB,11
VRB,11,10,13
10,13,350,9
350,9,VRB,10
VRB,10,330,10
330,10,360,13
360,13,350,9
350,9,340,13
340,13,360,11
360,11,360,9
360,9,340,8
340,8,360,9
360,9,330,8
330,8,350,10
350,10,320,9
320,9,330,8
330,8,320,6
320,6,320,5
320,5,310,5
310,5,330,5
330,5,310,3
310,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,300,3
300,3,310,5
310,5,320,3
320,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,350,5
350,5,0,0
0,0,0,0
0,0,40,6
40,6,20,8
20,8,290,5
290,5,0,0
0,0,0,0
0,0,330,5
330,5,0,0
0,0,230,3
230,3,0,0
0,0,340,10
340,10,230,5
230,5,0,0
0,0,350,10
350,10,20,3
20,3,360,6
360,6,20,11
20,11,350,7
350,7,30,9
30,9,340,11
340,11,0,0
0,0,10,10
10,10,350,7
350,7,20,7
20,7,40,6
40,6,40,6
40,6,40,6
40,6,40,3
40,3,60,5
60,5,60,5
60,5,60,5
60,5,60,5
60,5,60,6
60,6,60,5
60,5,50,3
50,3,60,3
60,3,70,3
70,3,80,3
80,3,70,3
70,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,90,3
90,3,0,0
0,0,90,5
90,5,110,3
110,3,0,0
0,0,0,0
0,0,110,3
110,3,110,5
110,5,120,3
120,3,120,3
120,3,110,5
110,5,110,3
110,3,110,3
110,3,110,3
110,3,110,5
110,5,110,6
110,6,110,5
110,5,120,6
120,6,130,6
130,6,130,7
130,7,160,5
160,5,140,7
140,7,160,5
160,5,160,5
160,5,160,6
160,6,150,6
150,6,140,9
140,9,150,8
150,8,140,7
140,7,130,9
130,9,130,7
130,7,140,7
140,7,130,7
130,7,190,7
190,7,210,5
210,5,220,5
220,5,160,8
160,8,80,5
80,5,100,9
100,9,180,8
180,8,220,8
220,8,180,8
180,8,0,0
0,0,120,6
120,6,190,9
190,9,180,8
180,8,230,5
230,5,190,3
190,3,180,8
180,8,180,7
180,7,200,6
200,6,140,3
140,3,150,3
150,3,130,5
130,5,140,5
140,5,150,3
150,3,150,3
150,3,140,5
140,5,140,5
140,5,160,3
160,3,0,0
0,0,150,3
150,3,150,3
150,3,0,0
0,0,140,3
140,3,0,0
0,0,170,3
170,3,170,3
170,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,140,5
140,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,130,3
130,3,140,3
140,3,0,0
0,0,130,3
130,3,140,3
140,3,0,0
0,0,0,0
0,0,0,0
0,0,180,5
180,5,190,6
190,6,190,5
190,5,200,7
200,7,180,6
180,6,190,6
190,6,180,7
180,7,210,6
210,6,180,6
180,6,0,0
0,0,0,0
0,0,300,3
300,3,230,3
230,3,0,0
0,0,0,0
0,0,320,6
320,6,0,0
0,0,240,3
240,3,290,3
290,3,0,0
0,0,310,3
310,3,0,0
0,0,230,6
230,6,330,3
330,3,0,0
0,0,0,0
0,0,360,3
360,3,50,3
50,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,190,3
190,3,200,3
200,3,190,3
190,3,0,0
0,0,0,0
0,0,50,6
50,6,60,6
60,6,90,5
90,5,120,3
120,3,130,3
130,3,0,0
0,0,60,3
60,3,110,3
110,3,110,5
110,5,120,7
120,7,100,5
100,5,100,6
100,6,110,6
110,6,100,6
100,6,110,5
110,5,120,6
120,6,130,3
130,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,20,8
20,8,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,350,3
350,3,360,5
360,5,30,3
30,3,0,0
0,0,0,0
0,0,360,7
360,7,30,9
30,9,40,5
40,5,50,8
50,8,40,9
40,9,10,7
10,7,10,6
10,6,30,7
30,7,10,9
10,9,50,9
50,9,20,6
20,6,10,5
10,5,VRB,10
VRB,10,320,9
320,9,30,7
30,7,20,11
20,11,360,9
360,9,350,8
350,8,360,8
360,8,20,11
20,11,30,8
30,8,20,7
20,7,30,9
30,9,50,8
50,8,30,8
30,8,20,6
20,6,30,9
30,9,30,8
30,8,30,6
30,6,40,6
40,6,40,7
40,7,30,6
30,6,30,7
30,7,20,7
20,7,30,8
30,8,40,6
40,6,30,5
30,5,30,5
30,5,20,6
20,6,40,6
40,6,30,5
30,5,40,5
40,5,50,6
50,6,30,7
30,7,40,6
40,6,#N/A,#N/A
#N/A,#N/A,20,7
20,7,10,3
10,3,20,6
20,6,20,5
20,5,30,5
30,5,20,3
20,3,20,3
20,3,20,3
20,3,20,3
20,3,0,0
0,0,20,3
20,3,30,3
30,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,90,3
90,3,110,5
110,5,130,8
130,8,130,10
130,10,120,9
120,9,140,8
140,8,130,7
130,7,120,6
120,6,130,6
130,6,110,3
110,3,200,5
200,5,150,5
150,5,120,5
120,5,0,0
0,0,0,0
0,0,220,5
220,5,0,0
0,0,0,0
0,0,0,0
0,0,320,7
320,7,0,0
0,0,0,0
0,0,300,11
300,11,320,7
320,7,0,0
0,0,0,0
0,0,310,8
310,8,300,10
300,10,330,6
330,6,240,3
240,3,VRB,8
VRB,8,280,3
280,3,0,0
0,0,50,3
50,3,0,0
0,0,0,0
0,0,20,3
20,3,40,3
40,3,40,3
40,3,30,3
30,3,60,5
60,5,50,6
50,6,80,7
80,7,70,5
70,5,70,5
70,5,90,3
90,3,80,5
80,5,70,6
70,6,70,6
70,6,90,7
90,7,100,6
100,6,110,6
110,6,110,6
110,6,100,7
100,7,110,7
110,7,100,8
100,8,100,7
100,7,90,7
90,7,100,7
100,7,100,7
100,7,90,6
90,6,100,6
100,6,100,5
100,5,100,5
100,5,100,7
100,7,110,5
110,5,110,5
110,5,120,6
120,6,110,6
110,6,110,5
110,5,110,5
110,5,120,7
120,7,110,8
110,8,110,10
110,10,120,11
120,11,120,11
120,11,130,11
130,11,140,11
140,11,140,14
140,14,130,14
130,14,130,14
130,14,120,17
120,17,130,18
130,18,140,17
140,17,130,14
130,14,120,17
120,17,120,21
120,21,140,16
140,16,130,23
130,23,140,18
140,18,140,18
140,18,130,22
130,22,130,23
130,23,150,20
150,20,150,17
150,17,150,21
150,21,140,23
140,23,140,20
140,20,120,21
120,21,120,18
120,18,120,17
120,17,130,16
130,16,120,18
120,18,120,20
120,20,110,11
110,11,120,18
120,18,110,17
110,17,110,17
110,17,110,20
110,20,100,17
100,17,110,17
110,17,100,15
100,15,110,17
110,17,110,21
110,21,110,17
110,17,110,16
110,16,110,18
110,18,110,15
110,15,120,18
120,18,120,18
120,18,120,22
120,22,120,16
120,16,120,18
120,18,130,17
130,17,120,16
120,16,120,22
120,22,#N/A,#N/A
#N/A,#N/A,120,18
120,18,120,18
120,18,120,18
120,18,120,20
120,20,130,17
130,17,120,16
120,16,120,15
120,15,120,15
120,15,120,16
120,16,120,17
120,17,100,17
100,17,110,14
110,14,110,16
110,16,120,14
120,14,140,11
140,11,120,11
120,11,120,9
120,9,160,9
160,9,130,8
130,8,130,8
130,8,120,8
120,8,110,5
110,5,100,7
100,7,90,9
90,9,120,13
120,13,80,21
80,21,80,16
80,16,100,15
100,15,100,20
100,20,100,16
100,16,90,15
90,15,90,16
90,16,100,16
100,16,100,17
100,17,100,16
100,16,90,17
90,17,100,16
100,16,90,18
90,18,90,17
90,17,100,16
100,16,80,15
80,15,80,16
80,16,90,18
90,18,70,17
70,17,70,13
70,13,60,16
60,16,70,15
70,15,70,13
70,13,70,13
70,13,60,16
60,16,60,15
60,15,50,17
50,17,60,17
60,17,60,16
60,16,60,16
60,16,50,15
50,15,60,18
60,18,60,14
60,14,40,13
40,13,50,14
50,14,40,14
40,14,40,13
40,13,40,11
40,11,40,11
40,11,50,13
50,13,40,14
40,14,50,15
50,15,40,13
40,13,50,14
50,14,40,13
40,13,30,10
30,10,20,9
20,9,#N/A,#N/A
#N/A,#N/A,30,14
30,14,20,11
20,11,20,13
20,13,30,14
30,14,20,15
20,15,20,11
20,11,30,11
30,11,20,14
20,14,20,13
20,13,20,14
20,14,20,15
20,15,10,14
10,14,10,11
10,11,360,11
360,11,360,11
360,11,10,13
10,13,10,15
10,15,10,13
10,13,360,10
360,10,360,13
360,13,10,13
10,13,360,10
360,10,20,14
20,14,10,16
10,16,10,14
10,14,20,16
20,16,10,18
10,18,20,15
20,15,30,21
30,21,30,20
30,20,20,17
20,17,30,14
30,14,40,17
40,17,30,14
30,14,40,21
40,21,40,20
40,20,40,13
40,13,40,14
40,14,30,16
30,16,40,15
40,15,30,13
30,13,50,16
50,16,30,10
30,10,30,11
30,11,30,14
30,14,20,10
20,10,30,10
30,10,10,8
10,8,10,7
10,7,10,5
10,5,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,300,3
300,3,300,3
300,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,350,5
350,5,350,6
350,6,360,5
360,5,360,6
360,6,360,6
360,6,360,6
360,6,360,6
360,6,360,8
360,8,10,7
10,7,10,5
10,5,330,3
330,3,#N/A,#N/A
#N/A,#N/A,320,8
320,8,340,6
340,6,340,8
340,8,330,7
330,7,330,7
330,7,360,3
360,3,340,6
340,6,330,6
330,6,330,6
330,6,330,8
330,8,340,6
340,6,320,7
320,7,320,6
320,6,330,3
330,3,0,0
0,0,300,3
300,3,310,5
310,5,320,6
320,6,320,7
320,7,330,6
330,6,330,6
330,6,330,5
330,5,10,3
10,3,350,5
350,5,340,5
340,5,330,5
330,5,330,3
330,3,340,3
340,3,340,5
340,5,330,5
330,5,320,5
320,5,290,5
290,5,280,6
280,6,300,8
300,8,300,8
300,8,300,9
300,9,300,11
300,11,300,13
300,13,300,9
300,9,280,8
280,8,300,11
300,11,280,10
280,10,300,10
300,10,310,10
310,10,300,8
300,8,300,13
300,13,300,9
300,9,300,9
300,9,310,13
310,13,310,11
310,11,300,11
300,11,300,10
300,10,310,11
310,11,310,9
310,9,300,10
300,10,300,10
300,10,310,10
310,10,300,10
300,10,300,8
300,8,310,9
310,9,310,9
310,9,320,10
320,10,320,11
320,11,320,9
320,9,330,10
330,10,340,9
340,9,350,8
350,8,350,8
350,8,360,7
360,7,350,7
350,7,360,9
360,9,10,8
10,8,#N/A,#N/A
#N/A,#N/A,10,7
10,7,360,7
360,7,20,9
20,9,20,8
20,8,30,7
30,7,30,3
30,3,40,8
40,8,40,7
40,7,40,8
40,8,30,6
30,6,30,6
30,6,30,5
30,5,20,5
20,5,10,3
10,3,40,3
40,3,20,3
20,3,10,6
10,6,360,3
360,3,20,8
20,8,30,7
30,7,30,9
30,9,30,8
30,8,60,11
60,11,70,11
70,11,50,7
50,7,60,10
60,10,30,9
30,9,40,8
40,8,VRB,9
VRB,9,50,6
50,6,VRB,8
VRB,8,30,11
30,11,VRB,8
VRB,8,VRB,8
VRB,8,360,6
360,6,VRB,8
VRB,8,340,9
340,9,360,10
360,10,40,10
40,10,30,8
30,8,VRB,9
VRB,9,360,6
360,6,VRB,8
VRB,8,30,5
30,5,60,8
60,8,10,6
10,6,20,7
20,7,10,6
10,6,70,5
70,5,20,6
20,6,30,3
30,3,70,7
70,7,30,3
30,3,60,5
60,5,50,6
50,6,50,5
50,5,40,3
40,3,30,3
30,3,50,5
50,5,90,3
90,3,90,3
90,3,70,3
70,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,120,3
120,3,120,3
120,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,#N/A,#N/A
#N/A,#N/A,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,120,3
120,3,130,5
130,5,130,5
130,5,140,5
140,5,130,3
130,3,0,0
0,0,0,0
0,0,0,0
0,0,110,3
110,3,140,3
140,3,130,5
130,5,0,0
0,0,0,0
0,0,160,5
160,5,170,3
170,3,150,3
150,3,180,3
180,3,170,5
170,5,180,5
180,5,170,7
170,7,180,6
180,6,160,7
160,7,170,6
170,6,190,9
190,9,VRB,8
VRB,8,150,7
150,7,VRB,8
VRB,8,VRB,9
VRB,9,170,15
170,15,150,14
150,14,VRB,10
VRB,10,150,11
150,11,170,13
170,13,160,13
160,13,180,14
180,14,VRB,16
VRB,16,VRB,11
VRB,11,160,16
160,16,150,11
150,11,160,15
160,15,160,14
160,14,160,13
160,13,160,10
160,10,140,18
140,18,160,17
160,17,150,14
150,14,160,15
160,15,150,15
150,15,150,14
150,14,150,11
150,11,150,11
150,11,140,11
140,11,140,10
140,10,140,11
140,11,140,11
140,11,140,11
140,11,150,11
150,11,140,11
140,11,150,13
150,13,140,14
140,14,150,11
150,11,160,11
160,11,150,9
150,9,150,10
150,10,150,10
150,10,150,10
150,10,160,10
160,10,140,10
140,10,150,11
150,11,150,11
150,11,140,11
140,11,150,13
150,13,150,13
150,13,150,14
150,14,150,15
150,15,150,11
150,11,150,11
150,11,150,11
150,11,140,11
140,11,150,11
150,11,150,9
150,9,VRB,11
VRB,11,150,13
150,13,140,15
140,15,150,15
150,15,150,17
150,17,150,15
150,15,160,17
160,17,160,18
160,18,150,22
150,22,150,18
150,18,150,21
150,21,160,22
160,22,160,23
160,23,160,22
160,22,160,21
160,21,170,23
170,23,170,22
170,22,170,18
170,18,170,22
170,22,160,21
160,21,170,23
170,23,170,18
170,18,180,17
180,17,170,22
170,22,190,24
190,24,170,22
170,22,190,26
190,26,190,22
190,22,170,22
170,22,170,18
170,18,170,24
170,24,170,21
170,21,190,24
190,24,190,24
190,24,180,24
180,24,190,28
190,28,190,26
190,26,190,24
190,24,190,25
190,25,190,18
190,18,190,20
190,20,220,31
220,31,210,8
210,8,210,10
210,10,230,8
230,8,240,7
240,7,180,7
180,7,160,6
160,6,0,0
0,0,170,7
170,7,210,7
210,7,180,8
180,8,240,10
240,10,200,17
200,17,170,10
170,10,180,9
180,9,#N/A,#N/A
#N/A,#N/A,220,8
220,8,220,10
220,10,210,10
210,10,180,8
180,8,180,6
180,6,190,11
190,11,170,11
170,11,140,14
140,14,140,16
140,16,150,16
150,16,130,23
130,23,140,18
140,18,VRB,13
VRB,13,170,14
170,14,170,14
170,14,180,17
180,17,170,14
170,14,160,9
160,9,160,8
160,8,180,10
180,10,190,13
190,13,220,10
220,10,200,8
200,8,180,14
180,14,190,13
190,13,190,14
190,14,200,10
200,10,200,9
200,9,190,11
190,11,210,5
210,5,190,9
190,9,200,7
200,7,230,9
230,9,220,6
220,6,210,9
210,9,190,10
190,10,210,13
210,13,190,17
190,17,190,10
190,10,200,11
200,11,200,15
200,15,190,13
190,13,190,11
190,11,180,16
180,16,190,11
190,11,200,13
200,13,200,14
200,14,220,17
220,17,210,18
210,18,250,11
250,11,250,9
250,9,230,9
230,9,240,7
240,7,230,15
230,15,230,10
230,10,220,8
220,8,220,8
220,8,210,9
210,9,200,10
200,10,200,10
200,10,210,11
210,11,200,9
200,9,200,10
200,10,220,13
220,13,220,9
220,9,200,8
200,8,200,9
200,9,200,8
200,8,190,7
190,7,190,9
190,9,190,10
190,10,190,10
190,10,#N/A,#N/A
#N/A,#N/A,180,8
180,8,190,10
190,10,200,15
200,15,200,13
200,13,200,10
200,10,200,11
200,11,220,13
220,13,220,11
220,11,220,10
220,10,220,9
220,9,220,10
220,10,220,9
220,9,220,10
220,10,230,9
230,9,220,8
220,8,220,10
220,10,220,9
220,9,230,9
230,9,220,9
220,9,230,10
230,10,240,14
240,14,240,18
240,18,230,11
230,11,230,16
230,16,220,18
220,18,230,16
230,16,250,14
250,14,240,17
240,17,230,15
230,15,230,18
230,18,220,16
220,16,210,17
210,17,210,22
210,22,210,22
210,22,210,18
210,18,200,22
200,22,200,23
200,23,200,22
200,22,200,20
200,20,210,18
210,18,220,24
220,24,220,21
220,21,220,25
220,25,210,26
210,26,230,22
230,22,230,18
230,18,220,23
220,23,220,20
220,20,230,18
230,18,220,18
220,18,220,20
220,20,220,21
220,21,220,14
220,14,210,14
210,14,210,14
210,14,210,14
210,14,200,13
200,13,210,10
210,10,210,11
210,11,180,8
180,8,180,8
180,8,180,9
180,9,180,9
180,9,190,11
190,11,200,13
200,13,200,9
200,9,200,8
200,8,200,8
200,8,200,8
200,8,210,8
210,8,190,9
190,9,200,8
200,8,210,8
210,8,200,6
200,6,200,6
200,6,200,7
200,7,190,7
190,7,210,6
210,6,230,8
230,8,220,7
220,7,210,6
210,6,210,5
210,5,200,5
200,5,210,3
210,3,0,0
0,0,210,3
210,3,190,6
190,6,190,6
190,6,210,5
210,5,210,6
210,6,220,6
220,6,220,7
220,7,220,8
220,8,240,9
240,9,260,15
260,15,250,14
250,14,260,13
260,13,260,13
260,13,260,14
260,14,260,10
260,10,290,13
290,13,260,16
260,16,270,16
270,16,270,16
270,16,270,17
270,17,270,10
270,10,VRB,13
VRB,13,240,9
240,9,250,11
250,11,270,15
270,15,250,16
250,16,250,16
250,16,240,11
240,11,240,14
240,14,240,15
240,15,230,14
230,14,260,13
260,13,260,13
260,13,280,16
280,16,280,11
280,11,270,14
270,14,240,10
240,10,240,11
240,11,260,11
260,11,280,16
280,16,300,13
300,13,290,11
290,11,290,9
290,9,290,13
290,13,290,13
290,13,290,13
290,13,280,8
280,8,280,10
280,10,280,8
280,8,270,10
270,10,260,5
260,5,270,5
270,5,270,9
270,9,290,8
290,8,290,9
290,9,290,10
290,10,290,9
290,9,290,9
290,9,290,7
290,7,280,5
280,5,270,7
270,7,260,5
260,5,250,6
250,6,250,6
250,6,190,6
190,6,200,5
200,5,210,6
210,6,210,3
210,3,240,5
240,5,230,3
230,3,240,3
240,3,220,6
220,6,250,5
250,5,250,5
250,5,260,8
260,8,260,8
260,8,260,7
260,7,250,9
250,9,260,9
260,9,260,10
260,10,250,9
250,9,250,10
250,10,260,11
260,11,260,11
260,11,260,11
260,11,250,13
250,13,270,15
270,15,240,10
240,10,250,13
250,13,270,11
270,11,250,14
250,14,260,11
260,11,280,14
280,14,250,13
250,13,270,14
270,14,260,9
260,9,270,14
270,14,260,10
260,10,250,17
250,17,250,13
250,13,VRB,16
VRB,16,250,13
250,13,270,11
270,11,280,11
280,11,270,9
270,9,270,13
270,13,280,14
280,14,300,10
300,10,290,10
290,10,280,14
280,14,260,14
260,14,270,14
270,14,270,8
270,8,260,7
260,7,280,8
280,8,280,6
280,6,290,7
290,7,290,3
290,3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,190,3
190,3,190,3
190,3,200,5
200,5,210,3
210,3,200,8
200,8,220,6
220,6,220,3
220,3,210,6
210,6,220,6
220,6,210,5
210,5,200,7
200,7,210,7
210,7,210,7
210,7,200,6
200,6,210,6
210,6,210,6
210,6,200,6
200,6,200,6
200,6,190,5
190,5,180,6
180,6,170,3
170,3,0,0
0,0,130,5
130,5,140,5
140,5,170,7
170,7,150,3
150,3,140,5
140,5,140,7
140,7,140,8
140,8,170,7
170,7,170,9
170,9,170,15
170,15,180,11
180,11,180,11
180,11,190,15
190,15,200,16
200,16,190,20
190,20,200,17
200,17,190,17
190,17,200,17
200,17,190,14
190,14,190,16
190,16,190,18
190,18,210,16
210,16,220,18
220,18,210,18
210,18,220,23
220,23,220,24
220,24,240,25
240,25,230,21
230,21,230,22
230,22,250,23
250,23,230,21
230,21,250,15
250,15,230,17
230,17,240,18
240,18,280,15
280,15,290,8
290,8,290,13
290,13,280,20
280,20,310,17
310,17,300,15
300,15,290,13
290,13,300,9
300,9,270,7
270,7,290,21
290,21,300,13
300,13,300,22
300,22,310,9
310,9,VRB,8
VRB,8,290,17
290,17,210,6
210,6,VRB,18
VRB,18,270,7
270,7,0,0
0,0,200,3
200,3,220,7
220,7,220,6
220,6,210,8
210,8,210,7
210,7,210,6
210,6,#N/A,#N/A
#N/A,#N/A,220,8
220,8,210,7
210,7,210,8
210,8,210,7
210,7,210,8
210,8,220,9
220,9,220,9
220,9,220,9
220,9,220,10
220,10,230,10
230,10,220,10
220,10,230,9
230,9,230,8
230,8,220,8
220,8,220,9
220,9,230,8
230,8,230,10
230,10,240,9
240,9,250,13
250,13,250,14
250,14,240,11
240,11,250,16
250,16,250,20
250,20,250,20
250,20,250,18
250,18,250,30
250,30,260,34
260,34,260,24
260,24,260,18
260,18,260,24
260,24,250,25
250,25,280,24
280,24,260,21
260,21,260,23
260,23,270,23
270,23,260,23
260,23,280,26
280,26,270,26
270,26,260,26
260,26,270,18
270,18,260,25
260,25,270,24
270,24,270,28
270,28,280,20
280,20,270,24
270,24,290,25
290,25,290,23
290,23,280,25
280,25,280,25
